Unnamed: 0,Gene_ID,adipose_tissue,adrenal_gland,brain,breast,colon,heart,kidney,leukocyte,liver,lung,lymph_node,ovary,prostate_gland,skeletal_muscle_tissue,testis,thyroid_gland,genebody_gc,exon_gc,intron_gc,TSS1k_gc,TSS5k_gc,micropeptide_aa_avg,exon_phastCons20way,intron_phastCons20way,TSS1k_phastCons20way,TSS1k_LINE,TSS1k_LTR,TSS1k_Satellite,TSS1k_SINE,genebody_SINE,genebody_Satellite,genebody_LTR,genebody_LINE,host_miRNAs,AKT1,APC,BRAF,CDKN2A,CTNNB1,EGFR,ERBB2,FBXW7,GNAS,H3F3A,HRAS,IDH1,KRAS,NRAS,PIK3CA,PTEN,RAC1,SF3B1,TP53,U2AF1,genebody_Gm12878H3k27ac,genebody_Gm12878H3k4me1,genebody_Gm12878H3k4me3,genebody_H1hescH3k27ac,genebody_H1hescH3k4me1,genebody_H1hescH3k4me3,genebody_K562H3k27ac,genebody_K562H3k4me1,genebody_K562H3k4me3,TSS1k_Gm12878H3k27ac,TSS1k_Gm12878H3k4me1,TSS1k_Gm12878H3k4me3,TSS1k_H1hescH3k27ac,TSS1k_H1hescH3k4me1,TSS1k_H1hescH3k4me3,TSS1k_K562H3k27ac,TSS1k_K562H3k4me1,TSS1k_K562H3k4me3,TSS5k_Gm12878H3k27ac,TSS5k_Gm12878H3k4me1,TSS5k_Gm12878H3k4me3,TSS5k_H1hescH3k27ac,TSS5k_H1hescH3k4me1,TSS5k_H1hescH3k4me3,TSS5k_K562H3k27ac,TSS5k_K562H3k4me1,TSS5k_K562H3k4me3,cancer-miRNA_targets,miRNA_targets,hbm_total_degree,hbm_cancer-protein_degree
0.0,ENSG00000083622,0.01259257808861898,0.0,0.014137675155454981,0.0,0.36667399221583286,0.12849713991688017,0.01581378295402274,0.0,0.0,0.47304315321015894,0.0,0.0,0.0,0.0,0.005484138939080761,0.007239991691506037,0.32176211454044834,0.3916966353377441,0.3925233264538418,0.33348535935762896,0.3651590742211781,0.002269417640244024,0.12164321800602033,0.08727946342331983,0.08067218968327315,1.992305801002438,0.0,0.0,0.9910914970802884,6.019755455115555,0.00014124005199508857,7.01057031659964,13.001898186628631,0.010320079292051048,0.2784031171277964,0.0,0.0,0.0,0.16631767778561093,0.0,0.34291464412018274,0.0,0.2960076106285893,0.3638683500787886,0.13644899841041092,0.0,0.0,0.0,0.2910283033989315,0.0,0.2548903283303263,0.15584148924101945,0.0,0.0,1.868879069261853,2.171647003582781,1.972647897511514,3.2227644211235273,2.4970188299023417,1.4344928592704607,1.668507766764969,1.2607394660402444,2.044256639569632,0.9426285078121709,3.334149530194639,1.0637731885476485,1.0643937655240383,1.7322929940083862,1.5686219421919392,1.564084973558625,1.1027140910449291,2.7387664229602353,1.3252653066106557,1.1408231230769965,1.7773270093975146,1.2896359401766635,1.4282687839524717,1.731625141269025,1.4441729136437436,8.025928017050234,2.592697455974087,0.019507600971830172,0.012368227775740528,68.02982546414177,0.013112030588132182
1.006826260176235,ENSG00000099869,0.012765776653964679,0.0,0.0,0.15139841561679251,0.02083799496498766,0.015789042841335185,0.0,0.0,0.2717998592315689,0.02158741286237439,0.0,0.2011186262895186,0.06768785683995163,0.0,0.37797310291357117,0.0,0.596630813137028,0.6152833887712806,0.5637568278873403,0.6562365508647717,0.574516795533573,0.0019519678466450217,0.06597436936218942,0.08851703215191432,0.19400720435256635,0.0,0.015434540429727223,0.02376192385933425,0.0,0.04898760763823274,0.0,0.0,0.008714471571180856,0.0,0.09253282276282784,0.0,0.1438085152713215,0.28029830079283935,0.025620149709906316,0.5990770601436841,0.0529982063893593,0.0,0.0,0.0,0.0,0.6836977819217135,0.0,0.0,0.0,0.050002202793773765,0.0,0.0,0.24967334611333317,0.0,1.8641909152478182,2.5705665733227345,1.4984879247780625,1.6574211209777057,6.344735383024282,2.075575895498754,1.3187470492973674,0.9774294004125059,1.1935424777931,2.347268582509653,1.311234909120211,6.993064430643159,1.012124396476559,1.346374040262952,0.9642561086700305,1.466689072223239,1.0783294559766299,0.005122523874823668,1.6901587249371577,0.9340871533412495,1.1683761409912239,3.1330229663812204,2.727797940629829,0.9952929024973105,23.379833499227303,3.9504989773361365,2.932618681333287,0.0,0.02338520101389193,167.97493452234906,0.997932102403352
1.9972281358599628,ENSG00000115934,0.13544865048136517,0.10047124235623801,0.019221648825922436,0.0,0.13858893898492858,0.008616497196741806,0.09243219521886183,0.011483973294473553,0.0,0.044326052870583804,0.019351153411882517,0.0,0.10683247161286359,0.0,0.0,0.12899835218355873,0.3585189515056344,0.4359454036675569,0.3857564970509612,0.3822584323867411,0.4098224717688252,0.013191333707495555,0.018695545624907255,0.21698538176677545,0.17223878662651487,1.0034097704634106,0.002577686797702391,0.0,0.0,10.023669332301566,0.0,8.011639971606273,18.971691688074145,0.0,0.293395717637902,0.0,0.07279409126382613,0.0,0.2697121902686545,0.26521900101411483,0.29238355147837436,0.0,0.2138009014526303,0.13952976242552134,0.34861203959377873,0.10571037329987878,0.16772196891227276,0.13108114289797684,0.21566766880437793,0.31940945710811663,0.1718360628423027,0.10010671465291798,0.2590385581488219,0.025641627205753963,1.154896861568782,1.4644426819767558,1.873566995377941,2.5683486708244025,1.866952174882368,1.315052443106273,1.729363043420728,2.0192031060538462,1.706017896593148,0.9342185735295702,2.3184024332400988,1.1058567311697385,0.9383254259777246,0.9962945105190568,0.862057584239301,1.0382949298267055,0.9869988499249965,1.0351082996283965,1.2858032915404236,0.9548967958810909,1.553719492696331,0.9766562161101097,1.3874717334980085,1.0135608622269643,1.180748193273352,1.7400343338387005,1.3017909288386018,0.027918463146564067,0.0,0.023734279189581327,0.0
2.9986243184432926,ENSG00000117242,1.1817928740750634,1.945474371328878,0.8296755763423471,1.168739752140121,0.7041004672026752,3.1979853154640523,0.936329661831669,0.6649685554022235,1.2535561803154844,0.4751705756895302,0.7725490977251968,1.8981521436985727,0.5873963380254303,0.9518616425985874,0.9171425195326396,1.9322816950784822,0.5018150578085782,0.5141108896894968,0.45508120772375804,0.548468520527639,0.5133867101152334,0.0,0.15963009576287457,0.12976648316313039,0.0780679015116105,0.9982641983610158,3.9432275452499885,0.0,0.9828378694069352,8.993651386041476,0.0,2.9928350974450906,0.9688894053885813,0.0,0.5598740890746448,0.3706877561443611,0.0,0.0,0.3418458221995886,0.2875529303738052,0.27079744762535035,0.322991767933262,0.25132205509763084,0.0,0.0,0.17737190302415765,0.0,0.21741478552625282,0.0,0.16737534026003015,0.028917070980598245,0.3454052592815895,0.28381863545245056,0.2707812208466636,1.133628091586063,1.5342754768551123,1.415705752917239,2.54312315520671,2.1723173807794454,1.3257219241915779,2.5154927247393655,2.1914713966443253,2.064198178593363,0.9515459169187546,3.0254173026485907,1.5641498273061347,1.2695382124171355,2.891261643048092,1.3072065827458976,1.530047159345341,1.4949169244399272,1.5434967896766465,1.088321320888347,3.3239222198479927,1.7906905371904822,1.0227471684236515,1.7878083564131326,0.9758857276140424,1.1845855864632702,1.5990698123483225,1.3418867705242457,5.016769294201245,6.017197056779086,25.978824673432545,0.0
3.9957795923995847,ENSG00000122043,0.024225203277571473,0.001049382657710434,0.0069813810576878545,0.01358412922833492,0.0,0.02038525956001903,0.0,0.15033564248271103,0.0,0.010241358936310056,0.3179494444006719,0.0,0.0,0.0,0.11267728363581808,0.06588928530473256,0.46738100325418874,0.4874399969971395,0.5023886109165898,0.5292592561820643,0.4411007378453432,49.985164275623276,0.021790832580746412,0.05580237294517996,0.07761194984000994,0.0,0.0,0.017626769822800665,0.023731472258502823,3.991570410227459,0.022519732991795532,3.9839952403910246,2.9903549871081636,0.0,0.0,0.0,0.06544075975449418,0.25713869916479337,0.0,0.0,0.0,0.1501033481529201,0.0,0.4895463105830992,0.0,0.04190402699856969,0.020364191047352896,0.08564887200295401,0.25303592911198247,0.20727736560309015,0.0,0.0,0.14094291204016637,0.0,1.7935909515318476,3.3502700056345875,2.8531262576355703,2.8516260387723826,5.4238068871520815,1.9516565291125232,1.2992027642786739,1.159192019901371,1.3240967538929929,4.432863716731455,3.388291383687017,1.552241015255649,1.0034804417739571,1.9395304515905385,0.9445436755579416,1.2326794745624348,1.3668060936339457,23.122255084318905,1.045673547135007,0.8898135279312088,1.4786591568283491,1.8321453893773678,1.721971287760316,1.168393105278356,1.5509296470757832,1.4521301865591822,1.138086982949169,0.0,0.021279098899941888,327.9841160297434,2.0247910829354483
5.025922891898585,ENSG00000124835,0.0,0.11104919425715612,0.014681976898969287,0.0,0.0,0.01917568050833291,0.010297305843009124,0.007858073655145313,0.005696809841537764,0.0,0.0,0.008828944324924934,0.0,0.0039124888671504725,0.0,0.0,0.39553993405408455,0.45736982812301574,0.38045474722486333,0.36201753241785206,0.3889036448579165,0.0018722443087066185,0.07313411993046609,0.07638571598651525,0.042225435633614465,1.0132327414561124,0.0,0.0,0.0,0.0,0.02063205271551732,0.9403913591177055,2.9923481359310946,0.0,0.23590474861552801,0.0,0.0,0.14408187000134415,0.16055989182117653,0.0,0.0,0.21011611741187836,0.22259992028023576,0.24336130280948326,0.04008097094822701,0.0,0.26462418343704863,0.2847741575923022,0.0,0.0,0.09549441824838698,0.4033398860552891,0.3802917328036981,0.4091988129592199,1.187781645562874,1.567550842115859,2.07388373866114,2.7499950945328515,2.2854850154372457,1.4885404509757159,1.40990705067795,1.0480217010305644,1.5447545328273484,1.8216315632571152,1.653389198869644,0.9218205209867221,1.0205515726798262,2.3165538753743853,1.2031240082584187,1.4225579716274706,1.4474911396802805,1.0853398096108513,1.7622203308501885,2.4790429324539422,1.4401118924998522,0.9575949150744445,2.011764645630474,1.833206864261406,1.247788395180544,5.301546254125308,1.624835360841539,0.0,0.0,1038.0094030059452,0.005955069522576252
5.983801240198776,ENSG00000124915,0.010049987755553323,0.0,0.147921184704396,0.0,0.0,0.012954322243777404,0.018913284162478654,0.0,0.17710541412554326,0.006258308969160717,0.026620452440869267,0.0,0.011073807869563732,0.0,0.9457278569239129,0.0,0.5700917880916231,0.5559912232373213,0.5999721795760405,0.5725811807968527,0.6010632010273814,0.0,0.08457382342019899,0.08896832334348835,0.24316538379665653,0.0,0.0043743080705180735,0.0032223233463604035,0.0,3.028120624519352,0.0025944682104967714,0.007478056526391467,0.978566768749728,0.011099706816634492,0.0,0.08209516978402429,0.23827324064749558,0.06402616654520515,0.0,0.3317992221205348,0.0,0.24881912171419648,0.0,0.0,0.08744980869206162,0.1713415524439649,0.0,0.043045810286654496,0.0,0.0,0.0,0.0,0.0,0.0,2.3014007958302063,3.911635040292341,2.3889637856454216,3.3181698868927025,7.833884933284709,3.4775373066547157,9.441604379466595,20.491724934863818,9.678864052822616,1.0706089170098756,4.415111675455305,0.9728492653433792,0.9122504903158878,1.9464347537709374,0.9272442040626913,1.2748358223342608,1.2987153642691778,1.8505939023338838,1.039043975081651,4.080615881742427,1.049981411502933,2.269928381495613,1.293871199375537,1.6488739444602347,1.9055322736214388,2.593878698416481,1.2699975424675538,0.0,0.0,5053.005301007466,9.981392095281072
7.003739916827536,ENSG00000125514,0.0,0.0,0.013225347164695058,0.018043755625622764,0.03212672473572528,0.014602849048349596,0.0,0.0,0.0,0.004750924578575786,0.0,0.025481576783905335,0.026312964585128055,0.0005154150664086903,1.8946146325077646,0.0008037526773115792,0.5719101815850502,0.5528461551464746,0.6298349842825233,0.5773149963520068,0.6036815944256617,0.010448468238426354,0.05177266882038831,0.0,0.028146300637380564,0.0014313662115005919,0.0,0.03368443026856941,0.020115244929807794,0.0,0.0,0.008753945226109883,1.015498464025468,0.0,0.0,0.18170291734182506,0.37324990156233434,0.17622304312575301,0.0,0.2029575872378073,0.0,0.3724594605115167,0.0,0.19689579535268914,0.13483293992974893,0.1479761746340817,0.0,0.0,0.1493882566703486,0.11785556389116071,0.0,0.0,0.018090651041796742,0.0,0.9586946027205951,2.0852693887773137,1.704155851414741,3.2349613705081754,7.692153588051236,1.6745014193594876,1.9049220959386324,1.9726690003354368,1.6498040281072015,3.0707171272112967,4.320221519886,1.814824716444234,0.9286860419507214,1.2257155891068794,0.7960432079546634,1.1565943009380255,1.0298410447663942,6.364582883229304,2.1543634610420055,1.4162623690435936,1.6175065676170706,1.6412581076368342,2.4745676103739225,1.2437175749479723,1.4995476387257112,1.8997329329326405,1.6040638015467519,0.0,0.0,5455.004431878559,14.995461362911284
7.99230442909651,ENSG00000125804,0.0984690960738725,0.17652207124212285,0.9535294950629788,0.24848967075959993,0.2547468622466248,0.0,0.0011114440851276467,0.024775845744528208,0.03812696134148534,0.2567817197000723,0.15576179884886665,0.7765718026010564,0.15524461702268622,0.09241468365065171,0.5884004975939111,0.17939814525200592,0.49496529526081834,0.5079530273701864,0.4667888638362635,0.42442975107621916,0.493765769091313,0.0,0.06346349330102871,0.028647955093534294,0.07055253076921525,2.0113196561336086,0.9639879965827152,0.018336599527961323,0.0,13.023113257380537,6.000923308087354,2.9832611503520954,6.014233859579029,0.02738297987164444,0.07498592128992711,0.18909473840649724,0.7569047494009435,0.5146304333685637,0.5291121982730648,0.07230487298869923,0.04496808618646626,0.4775293993171695,0.23009477338824658,0.2062826531300898,0.32157561961922754,0.0,0.37906855581283805,0.0,0.0,0.03880590163584449,0.6658115312404727,0.36325064430348736,0.1645228517865861,0.4624969210042569,1.0711710017759242,1.6107874946553535,2.535249975089973,2.650428547310246,2.879838020573589,1.8779771287792189,2.1062021675748483,2.57825357033782,2.9870816849514346,0.9852438846136272,0.9143246023290384,0.867607994594738,1.8723238741333676,1.217711373576513,0.9496882140907931,1.8386112200617117,1.1826154234669004,0.9013602409626562,1.4141713496809851,0.9981680746990539,1.2118431486698795,0.811789467657798,1.0636235732236339,0.8902359434696404,4.728902682924108,1.6698206112386949,1.948982702758714,0.0,0.0,213.99336693484753,0.9767460962017339
8.979721806486216,ENSG00000129816,0.013070485342464291,0.014425628914371878,0.0,0.0,0.024863546753511087,0.02649134834964766,0.0,0.0,0.012886128767629425,0.0,0.0009319667406866126,0.0133752290702977,0.0,0.0,0.0,0.0,0.4233096026827634,0.5096368531505839,0.44738329844674785,0.46040924381303056,0.4563954536875478,0.003628154765838399,0.048585293180469426,0.00472309652592792,0.028626487462885177,0.009228228490832817,4.0184180287510625,0.0,0.021695227194904933,1.0050505036980553,0.0,0.006071266069305463,0.027172793979715514,0.0,0.0,0.0,0.0,0.006454311557754606,0.0,0.0,0.0,0.021849879963245913,0.0,0.0,0.027369380431765202,0.018610056653919273,0.005317008520724922,0.006487705006923988,0.02230941375436273,0.0,0.010328921038377705,0.008330922399225244,0.00728893401221703,0.0,0.0,0.01768062306633322,0.04090548081487034,1.7253680993215104,1.4899192947915691,1.1136116767861806,0.0,0.0,0.0,0.0067784860775962795,1.2529961194766868,1.3753594803007603,1.037415925729269,0.03325750972595268,0.026936896744270477,0.005560672741518398,0.9871395519913883,0.016322010290861732,1.0809258615936812,0.011144651588660641,0.027118521107310858,0.0,0.0,0.8693368553462897,1.1288524514419083,1.0353354200324627,1.0756960004360057,0.0,0.048302064850173416,0.04899968051106365,0.0
